sample_date,collection_num,sample_id,target,ct,slope ,y-intercept,copy_num_uL_rxn
2020-07-28,11,CC_11_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-07-28,11,CC_11_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-07-28,11,CC_11_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-07-28,11,CC_11_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-07-28,11,CC_11_B,N2,35.82485199,-3.3084,32.416,0.09324752
2020-07-28,11,MI_11_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-07-28,11,MI_11_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-07-28,11,MI_11_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-07-28,11,MI_11_B,N2,35.91749573,-3.3084,32.416,0.087424812
2020-07-28,11,MI_11_B,N2,35.88684082,-3.3084,32.416,0.089310082
2020-07-28,11,MI_11_B,N2,35.82836914,-3.3084,32.416,0.093019541
2020-07-28,11,NO_11_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-07-28,11,NO_11_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-07-28,11,NO_11_A,N2,36.38441467,-3.3084,32.416,0.063168907
2020-07-28,11,NO_11_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-07-28,11,NO_11_B,N2,35.83443069,-3.3084,32.416,0.092627944
2020-07-28,11,NO_11_B,N2,35.31305313,-3.3084,32.416,0.133147826
2020-08-04,12,CC_12_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,CC_12_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,CC_12_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,CC_12_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,CC_12_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,CC_12_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,MI_12_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,MI_12_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,MI_12_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,MI_12_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,MI_12_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,MI_12_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,NO_12_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,NO_12_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,NO_12_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,NO_12_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,NO_12_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-04,12,NO_12_B,N2,37.08876419,-3.3084,32.416,0.038690651
2020-08-11,13,CC_13_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,CC_13_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,CC_13_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,CC_13_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,CC_13_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,CC_13_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,MI_13_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,MI_13_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,MI_13_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,MI_13_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,MI_13_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,MI_13_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,NO_13_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,NO_13_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,NO_13_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,NO_13_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,NO_13_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-11,13,NO_13_B,N2,36.81105423,-3.3084,32.416,0.046940413
2020-08-18,14,CC_14_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-18,14,CC_14_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-18,14,CC_14_A,N2,35.85482407,-3.3084,32.416,0.091322523
2020-08-18,14,CC_14_B,N2,35.92063141,-3.3084,32.416,0.087234227
2020-08-18,14,CC_14_B,N2,35.86466217,-3.3084,32.416,0.090699361
2020-08-18,14,CC_14_B,N2,35.65394592,-3.3084,32.416,0.105025683
2020-08-18,14,MI_14_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-18,14,MI_14_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-18,14,MI_14_A,N2,36.07876205,-3.3084,32.416,0.078143022
2020-08-18,14,MI_14_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-18,14,MI_14_B,N2,37.01802826,-3.3084,32.416,0.040643092
2020-08-18,14,MI_14_B,N2,36.97154236,-3.3084,32.416,0.041979534
2020-08-18,14,NO_14_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-18,14,NO_14_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-18,14,NO_14_A,N2,37.00615311,-3.3084,32.416,0.040980395
2020-08-18,14,NO_14_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-18,14,NO_14_B,N2,36.97654343,-3.3084,32.416,0.041833672
2020-08-18,14,NO_14_B,N2,36.95197678,-3.3084,32.416,0.042555091
2020-08-25,15,CC_15_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,CC_15_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,CC_15_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,CC_15_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,CC_15_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,CC_15_B,N2,37.05305862,-3.3084,32.416,0.039664176
2020-08-25,15,MI_15_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,MI_15_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,MI_15_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,MI_15_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,MI_15_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,MI_15_B,N2,37.00814438,-3.3084,32.416,0.04092364
2020-08-25,15,NO_15_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,NO_15_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,NO_15_A,N2,36.51285553,-3.3084,32.416,0.05776712
2020-08-25,15,NO_15_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,NO_15_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-08-25,15,NO_15_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-01,16,CC_16_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-01,16,CC_16_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-01,16,CC_16_A,N2,35.86688995,-3.3084,32.416,0.090558841
2020-09-01,16,CC_16_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-01,16,CC_16_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-01,16,CC_16_B,N2,35.66923141,-3.3084,32.416,0.103914298
2020-09-01,16,MI_16_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-01,16,MI_16_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-01,16,MI_16_A,N2,35.99620819,-3.3084,32.416,0.082764293
2020-09-01,16,MI_16_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-01,16,MI_16_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-01,16,MI_16_B,N2,35.54123688,-3.3084,32.416,0.113596003
2020-09-01,16,NO_16_A,N2,37.07648087,-3.3084,32.416,0.039022834
2020-09-01,16,NO_16_A,N2,36.31856155,-3.3084,32.416,0.066131472
2020-09-01,16,NO_16_A,N2,35.01486206,-3.3084,32.416,0.163857221
2020-09-01,16,NO_16_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-01,16,NO_16_B,N2,36.29591751,-3.3084,32.416,0.067181949
2020-09-01,16,NO_16_B,N2,34.3060379,-3.3084,32.416,0.268358541
2020-09-08,17,CC_17_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-08,17,CC_17_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-08,17,CC_17_A,N2,35.6877327,-3.3084,32.416,0.102584818
2020-09-08,17,CC_17_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-08,17,CC_17_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-08,17,CC_17_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-08,17,MI_17_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-08,17,MI_17_A,N2,37.04123306,-3.3084,32.416,0.039991974
2020-09-08,17,MI_17_A,N2,35.30540085,-3.3084,32.416,0.133858842
2020-09-08,17,MI_17_B,N2,36.94585037,-3.3084,32.416,0.042736928
2020-09-08,17,MI_17_B,N2,36.06287766,-3.3084,32.416,0.079011705
2020-09-08,17,MI_17_B,N2,35.35771942,-3.3084,32.416,0.129072347
2020-09-08,17,NO_17_A,N2,36.65527725,-3.3084,32.416,0.052315718
2020-09-08,17,NO_17_A,N2,35.95957947,-3.3084,32.416,0.084901319
2020-09-08,17,NO_17_A,N2,35.19487381,-3.3084,32.416,0.144562307
2020-09-08,17,NO_17_B,N2,36.70161438,-3.3084,32.416,0.050655463
2020-09-08,17,NO_17_B,N2,35.80091476,-3.3084,32.416,0.094814024
2020-09-08,17,NO_17_B,N2,35.15188599,-3.3084,32.416,0.148952778
2020-09-15,18,CC_18_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,CC_18_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,CC_18_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,CC_18_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,CC_18_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,CC_18_B,N2,34.80220795,-3.3084,32.416,0.189995191
2020-09-15,18,MI_18_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,MI_18_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,MI_18_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,MI_18_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,MI_18_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,MI_18_B,N2,36.73039627,-3.3084,32.416,0.049650846
2020-09-15,18,MI_18_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,MI_18_C,N2,37.08827972,-3.3084,32.416,0.038703699
2020-09-15,18,MI_18_C,N2,35.34418488,-3.3084,32.416,0.130293926
2020-09-15,18,MI_18_D,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,MI_18_D,N2,34.94671249,-3.3084,32.416,0.171816369
2020-09-15,18,MI_18_D,N2,34.80519485,-3.3084,32.416,0.189600635
2020-09-15,18,NO_18_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,NO_18_A,N2,37.03889084,-3.3084,32.416,0.04005722
2020-09-15,18,NO_18_A,N2,34.95148849,-3.3084,32.416,0.171246198
2020-09-15,18,NO_18_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,NO_18_B,N2,36.00004578,-3.3084,32.416,0.082543533
2020-09-15,18,NO_18_B,N2,35.9205513,-3.3084,32.416,0.08723909
2020-09-15,18,NO_18_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,NO_18_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,NO_18_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,NO_18_D,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,NO_18_D,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-15,18,NO_18_D,N2,37.01213837,-3.3084,32.416,0.040810041
2020-09-22,19,CC_19_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,CC_19_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,CC_19_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,CC_19_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,CC_19_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,CC_19_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,MI_19_A,N2,36.2165451,-3.3084,32.416,0.070997617
2020-09-22,19,MI_19_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,MI_19_A,N2,36.22134781,-3.3084,32.416,0.070760697
2020-09-22,19,MI_19_B,N2,37.07063293,-3.3084,32.416,0.039181982
2020-09-22,19,MI_19_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,MI_19_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,NO_19_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,NO_19_A,N2,36.42221451,-3.3084,32.416,0.06152873
2020-09-22,19,NO_19_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,NO_19_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,NO_19_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-22,19,NO_19_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,CC_20_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,CC_20_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,CC_20_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,CC_20_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,CC_20_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,CC_20_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,MI_20_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,MI_20_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,MI_20_A,N2,37.00232315,-3.3084,32.416,0.041089777
2020-09-29,20,MI_20_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,MI_20_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,MI_20_B,N2,36.94723511,-3.3084,32.416,0.04269576
2020-09-29,20,NO_20_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,NO_20_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,NO_20_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,NO_20_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,NO_20_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-09-29,20,NO_20_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,CC_21_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,CC_21_A,N2,36.30294418,-3.3084,32.416,0.066854202
2020-10-06,21,CC_21_A,N2,36.2387085,-3.3084,32.416,0.06991086
2020-10-06,21,CC_21_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,CC_21_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,CC_21_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,MI_21_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,MI_21_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,MI_21_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,MI_21_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,MI_21_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,MI_21_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,NO_21_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,NO_21_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,NO_21_A,N2,36.9985466,-3.3084,32.416,0.04119792
2020-10-06,21,NO_21_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,NO_21_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-06,21,NO_21_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,CC_22_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,CC_22_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,CC_22_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,CC_22_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,CC_22_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,CC_22_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,CC_22_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,CC_22_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,CC_22_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,MI_22_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,MI_22_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,MI_22_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,MI_22_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,MI_22_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,MI_22_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,MI_22_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,MI_22_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,MI_22_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,NO_22_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,NO_22_A,N2,36.93712616,-3.3084,32.416,0.042997211
2020-10-13,22,NO_22_A,N2,35.9404068,-3.3084,32.416,0.08604182
2020-10-13,22,NO_22_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,NO_22_B,N2,35.94340134,-3.3084,32.416,0.085862683
2020-10-13,22,NO_22_B,N2,34.81875992,-3.3084,32.416,0.187819031
2020-10-13,22,NO_22_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-13,22,NO_22_C,N2,37.05121231,-3.3084,32.416,0.039715177
2020-10-13,22,NO_22_C,N2,36.24595261,-3.3084,32.416,0.069559273
2020-10-20,23,CC_23_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,CC_23_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,CC_23_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,CC_23_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,CC_23_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,CC_23_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,CC_23_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,CC_23_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,CC_23_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,MI_23_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,MI_23_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,MI_23_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,MI_23_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,MI_23_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,MI_23_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,MI_23_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,MI_23_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,MI_23_C,N2,36.3941803,-3.3084,32.416,0.062741023
2020-10-20,23,NO_23_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,NO_23_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,NO_23_A,N2,36.28141785,-3.3084,32.416,0.067863347
2020-10-20,23,NO_23_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,NO_23_B,N2,37.05987167,-3.3084,32.416,0.039476543
2020-10-20,23,NO_23_B,N2,36.84003448,-3.3084,32.416,0.046003122
2020-10-20,23,NO_23_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,NO_23_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-20,23,NO_23_C,N2,36.4458046,-3.3084,32.416,0.060526782
2020-10-27,24,CC_24_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,CC_24_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,CC_24_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,CC_24_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,CC_24_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,CC_24_B,N2,34.69803619,-3.3084,32.416,0.204281793
2020-10-27,24,CC_24_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,CC_24_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,CC_24_C,N2,36.58752441,-3.3084,32.416,0.05484174
2020-10-27,24,MI_24_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,MI_24_A,N2,35.70503998,-3.3084,32.416,0.10135654
2020-10-27,24,MI_24_A,N2,35.66901779,-3.3084,32.416,0.103929749
2020-10-27,24,MI_24_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,MI_24_B,N2,37.08217621,-3.3084,32.416,0.038868459
2020-10-27,24,MI_24_B,N2,35.73795319,-3.3084,32.416,0.099061158
2020-10-27,24,MI_24_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,MI_24_C,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,MI_24_C,N2,35.88476563,-3.3084,32.416,0.089439166
2020-10-27,24,NO_24_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,NO_24_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,NO_24_A,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,NO_24_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,NO_24_B,N2,Undetermined,-3.3084,32.416,0.0002
2020-10-27,24,NO_24_B,N2,35.26902008,-3.3084,32.416,0.137291468
